sale_id,date_id,product_id,customer_id,region_id,quantity,unit_price,cost,revenue
458,20230904,P014,C0088,R04,7,361.16,243.45,2528.12
459,20230317,P013,C0313,R04,5,74.22,58.39,371.1
460,20230603,P007,C0339,R02,7,484.2,305.9,3389.4
461,20241017,P044,C0066,R01,9,339.56,262.31,3056.04
462,20240310,P015,C0150,R01,6,490.49,345.6,2942.94
463,20230327,P019,C0020,R01,1,169.19,131.69,169.19
464,20241127,P043,C0033,R02,6,201.16,114.83,1206.96
465,20231012,P047,C0328,R03,1,175.98,109.93,175.98
466,20230808,P044,C0281,R02,4,339.56,262.31,1358.24
467,20230310,P035,C0046,R02,8,231.63,118.3,1853.04
468,20230216,P017,C0073,R04,5,431.41,265.08,2157.05
469,20230404,P035,C0354,R01,5,231.63,118.3,1158.15
470,20240328,P019,C0313,R01,8,169.19,131.69,1353.52
471,20230723,P020,C0343,R03,8,263.35,181.37,2106.8
472,20230806,P036,C0133,R03,1,369.88,186.86,369.88
473,20240418,P035,C0055,R04,5,231.63,118.3,1158.15
474,20240307,P032,C0061,R01,5,281.99,195.71,1409.95
475,20231207,P048,C0345,R03,8,211.76,145.97,1694.08
476,20240704,P044,C0008,R03,1,339.56,262.31,339.56
477,20240903,P040,C0272,R01,7,108.18,81.5,757.26
478,20231016,P024,C0246,R02,7,452.48,298.46,3167.36
479,20230911,P017,C0176,R03,9,431.41,265.08,3882.69
480,20231223,P007,C0493,R01,2,484.2,305.9,968.4
481,20230123,P043,C0116,R03,3,201.16,114.83,603.48
482,20240605,P050,C0317,R04,4,125.59,75.59,502.36
483,20230410,P001,C0271,R03,1,497.64,256.53,497.64
484,20230629,P035,C0193,R01,7,231.63,118.3,1621.41
485,20230811,P032,C0150,R03,3,281.99,195.71,845.97
486,20241020,P036,C0131,R04,3,369.88,186.86,1109.64
487,20240317,P013,C0102,R04,3,74.22,58.39,222.66
488,20240830,P006,C0310,R03,8,175.67,125.75,1405.36
489,20231121,P014,C0270,R03,9,361.16,243.45,3250.44
490,20240530,P037,C0292,R04,2,255.5,152.31,511.0
491,20230116,P048,C0210,R04,1,211.76,145.97,211.76
492,20231202,P015,C0495,R02,9,490.49,345.6,4414.41
493,20230915,P047,C0361,R02,6,175.98,109.93,1055.88
494,20240511,P004,C0338,R04,9,151.83,79.9,1366.47
495,20230609,P040,C0067,R03,6,108.18,81.5,649.08
496,20240419,P016,C0010,R01,2,404.23,243.04,808.46
497,20241025,P028,C0049,R03,1,28.68,21.15,28.68
498,20241120,P016,C0487,R03,8,404.23,243.04,3233.84
499,20241105,P004,C0111,R02,3,151.83,79.9,455.49
500,20240115,P045,C0321,R02,1,348.35,226.7,348.35
501,20240628,P026,C0219,R02,8,413.09,285.24,3304.72
502,20241121,P028,C0057,R04,1,28.68,21.15,28.68
503,20240302,P032,C0283,R04,8,281.99,195.71,2255.92
504,20240904,P045,C0459,R03,1,348.35,226.7,348.35
505,20230925,P002,C0113,R03,9,47.04,37.58,423.36
506,20240730,P031,C0133,R01,9,360.1,199.58,3240.9
507,20240221,P003,C0071,R03,9,468.86,338.03,4219.74
508,20230617,P008,C0083,R03,3,59.74,43.97,179.22
509,20230212,P024,C0057,R02,4,452.48,298.46,1809.92
510,20240709,P015,C0376,R02,5,490.49,345.6,2452.45
511,20231012,P043,C0349,R02,6,201.16,114.83,1206.96
512,20240201,P031,C0271,R02,9,360.1,199.58,3240.9
513,20230112,P009,C0483,R02,4,253.9,197.29,1015.6
514,20240829,P039,C0111,R01,6,158.36,117.81,950.16
515,20231029,P045,C0357,R01,1,348.35,226.7,348.35
516,20230910,P002,C0375,R01,2,47.04,37.58,94.08
517,20240513,P008,C0076,R02,8,59.74,43.97,477.92
518,20230204,P007,C0158,R04,4,484.2,305.9,1936.8
519,20241227,P044,C0020,R02,7,339.56,262.31,2376.92
520,20230331,P039,C0421,R02,4,158.36,117.81,633.44
521,20240827,P042,C0131,R01,9,225.71,134.9,2031.39
522,20240824,P016,C0329,R02,9,404.23,243.04,3638.07
523,20240222,P035,C0122,R01,4,231.63,118.3,926.52
524,20230425,P030,C0041,R02,8,147.33,94.16,1178.64
525,20240908,P010,C0167,R03,6,219.74,149.38,1318.44
526,20230715,P038,C0410,R04,1,306.14,171.05,306.14
527,20240515,P018,C0130,R04,7,186.22,134.15,1303.54
528,20240917,P050,C0023,R01,1,125.59,75.59,125.59
529,20240507,P005,C0279,R03,3,347.75,175.99,1043.25
530,20230316,P029,C0251,R04,8,362.55,269.17,2900.4
531,20240217,P039,C0469,R01,9,158.36,117.81,1425.24
532,20240111,P034,C0400,R02,3,466.74,320.55,1400.22
533,20240224,P043,C0009,R02,1,201.16,114.83,201.16
534,20241229,P045,C0013,R03,1,348.35,226.7,348.35
535,20231004,P023,C0412,R04,7,80.45,45.34,563.15
536,20241106,P005,C0411,R02,5,347.75,175.99,1738.75
537,20240129,P030,C0307,R01,1,147.33,94.16,147.33
538,20240401,P006,C0320,R02,6,175.67,125.75,1054.02
539,20230711,P046,C0052,R02,6,32.5,22.65,195.0
540,20241119,P044,C0209,R04,4,339.56,262.31,1358.24
541,20230409,P004,C0038,R04,7,151.83,79.9,1062.81
542,20240701,P029,C0100,R01,7,362.55,269.17,2537.85
543,20230406,P023,C0193,R03,9,80.45,45.34,724.05
544,20241025,P006,C0402,R03,1,175.67,125.75,175.67
545,20241024,P032,C0191,R02,5,281.99,195.71,1409.95
546,20230709,P042,C0051,R01,3,225.71,134.9,677.13
547,20230206,P018,C0393,R03,7,186.22,134.15,1303.54
548,20240104,P015,C0141,R03,4,490.49,345.6,1961.96
549,20241125,P040,C0168,R02,4,108.18,81.5,432.72
550,20240608,P032,C0311,R01,1,281.99,195.71,281.99
551,20231006,P009,C0109,R03,1,253.9,197.29,253.9
552,20230805,P037,C0207,R04,2,255.5,152.31,511.0
553,20230930,P010,C0427,R04,2,219.74,149.38,439.48
554,20230303,P020,C0300,R02,1,263.35,181.37,263.35
555,20240818,P006,C0110,R02,8,175.67,125.75,1405.36
556,20241229,P048,C0196,R02,6,211.76,145.97,1270.56
557,20231208,P003,C0417,R02,6,468.86,338.03,2813.16
558,20240201,P042,C0152,R03,9,225.71,134.9,2031.39
559,20241129,P011,C0420,R01,5,169.75,94.4,848.75
560,20230119,P043,C0243,R02,4,201.16,114.83,804.64
561,20230626,P017,C0128,R02,6,431.41,265.08,2588.46
562,20240903,P032,C0105,R03,8,281.99,195.71,2255.92
563,20240131,P004,C0010,R02,1,151.83,79.9,151.83
564,20240320,P004,C0356,R02,7,151.83,79.9,1062.81
565,20230821,P017,C0148,R01,8,431.41,265.08,3451.28
566,20230317,P041,C0489,R04,9,275.86,159.33,2482.74
567,20230922,P019,C0365,R02,8,169.19,131.69,1353.52
568,20240330,P005,C0364,R03,7,347.75,175.99,2434.25
569,20241218,P032,C0459,R01,3,281.99,195.71,845.97
570,20240119,P022,C0140,R03,2,473.23,260.98,946.46
571,20240717,P006,C0190,R01,3,175.67,125.75,527.01
572,20240520,P035,C0402,R01,4,231.63,118.3,926.52
573,20240102,P022,C0094,R02,4,473.23,260.98,1892.92
574,20230524,P001,C0492,R02,6,497.64,256.53,2985.84
575,20230310,P020,C0496,R02,7,263.35,181.37,1843.45
576,20230409,P022,C0229,R04,4,473.23,260.98,1892.92
577,20240131,P048,C0063,R04,6,211.76,145.97,1270.56
578,20230125,P011,C0340,R03,9,169.75,94.4,1527.75
579,20240413,P013,C0025,R02,6,74.22,58.39,445.32
580,20240428,P042,C0268,R04,3,225.71,134.9,677.13
581,20240718,P003,C0405,R02,1,468.86,338.03,468.86
582,20230531,P009,C0281,R04,5,253.9,197.29,1269.5
583,20230524,P012,C0011,R04,3,326.31,239.73,978.93
584,20240722,P023,C0320,R01,8,80.45,45.34,643.6
585,20230208,P014,C0201,R02,1,361.16,243.45,361.16
586,20230419,P033,C0126,R02,2,63.32,50.52,126.64
587,20241123,P018,C0306,R04,3,186.22,134.15,558.66
588,20230211,P049,C0190,R02,3,57.48,35.39,172.44
589,20230705,P041,C0089,R04,8,275.86,159.33,2206.88
590,20240202,P009,C0355,R02,5,253.9,197.29,1269.5
591,20230811,P023,C0116,R01,8,80.45,45.34,643.6
592,20240925,P010,C0352,R02,6,219.74,149.38,1318.44
593,20230513,P019,C0177,R01,2,169.19,131.69,338.38
594,20230612,P047,C0014,R03,4,175.98,109.93,703.92
595,20230803,P005,C0257,R02,9,347.75,175.99,3129.75
596,20230823,P047,C0209,R02,4,175.98,109.93,703.92
597,20241019,P023,C0281,R02,5,80.45,45.34,402.25
598,20240810,P030,C0443,R01,5,147.33,94.16,736.65
599,20230109,P025,C0328,R02,8,50.96,28.18,407.68
600,20230315,P028,C0325,R02,6,28.68,21.15,172.08
601,20240506,P034,C0389,R04,7,466.74,320.55,3267.18
602,20230910,P045,C0105,R03,6,348.35,226.7,2090.1
603,20230818,P048,C0483,R01,5,211.76,145.97,1058.8
604,20240602,P047,C0147,R04,5,175.98,109.93,879.9
605,20230623,P025,C0279,R01,3,50.96,28.18,152.88
606,20241014,P010,C0009,R04,7,219.74,149.38,1538.18
607,20230617,P014,C0118,R03,5,361.16,243.45,1805.8
608,20230619,P042,C0094,R04,7,225.71,134.9,1579.97
609,20240128,P046,C0434,R01,2,32.5,22.65,65.0
610,20240925,P030,C0144,R02,9,147.33,94.16,1325.97
611,20230713,P041,C0289,R02,8,275.86,159.33,2206.88
612,20240531,P025,C0386,R03,5,50.96,28.18,254.8
613,20230129,P014,C0014,R01,2,361.16,243.45,722.32
614,20230614,P035,C0494,R01,6,231.63,118.3,1389.78
615,20240226,P048,C0257,R01,8,211.76,145.97,1694.08
616,20231205,P034,C0346,R03,7,466.74,320.55,3267.18
617,20241009,P010,C0186,R02,8,219.74,149.38,1757.92
618,20240510,P035,C0345,R04,4,231.63,118.3,926.52
619,20231231,P011,C0400,R03,3,169.75,94.4,509.25
620,20231208,P011,C0207,R04,7,169.75,94.4,1188.25
621,20240514,P021,C0346,R02,2,32.41,23.88,64.82
622,20241018,P021,C0431,R03,5,32.41,23.88,162.05
623,20240525,P022,C0172,R02,7,473.23,260.98,3312.61
624,20231123,P045,C0464,R04,1,348.35,226.7,348.35
625,20230805,P007,C0270,R01,4,484.2,305.9,1936.8
626,20231028,P017,C0221,R01,2,431.41,265.08,862.82
627,20230512,P002,C0152,R04,6,47.04,37.58,282.24
628,20230311,P012,C0111,R01,1,326.31,239.73,326.31
629,20230909,P042,C0183,R04,7,225.71,134.9,1579.97
630,20240219,P018,C0399,R03,3,186.22,134.15,558.66
631,20240320,P011,C0339,R03,1,169.75,94.4,169.75
632,20230701,P016,C0072,R03,8,404.23,243.04,3233.84
633,20230616,P049,C0418,R01,7,57.48,35.39,402.36
634,20230401,P018,C0386,R02,2,186.22,134.15,372.44
635,20241214,P035,C0283,R01,7,231.63,118.3,1621.41
636,20240614,P026,C0074,R01,3,413.09,285.24,1239.27
637,20230208,P016,C0355,R02,9,404.23,243.04,3638.07
638,20230506,P006,C0215,R02,8,175.67,125.75,1405.36
639,20240326,P044,C0497,R02,5,339.56,262.31,1697.8
640,20230622,P043,C0328,R02,7,201.16,114.83,1408.12
641,20241014,P047,C0476,R01,3,175.98,109.93,527.94
642,20230808,P047,C0023,R04,1,175.98,109.93,175.98
643,20240929,P048,C0068,R03,1,211.76,145.97,211.76
644,20230227,P042,C0398,R04,2,225.71,134.9,451.42
645,20241021,P012,C0447,R01,8,326.31,239.73,2610.48
646,20240420,P013,C0373,R02,1,74.22,58.39,74.22
647,20240331,P004,C0362,R03,5,151.83,79.9,759.15
648,20231227,P039,C0093,R03,9,158.36,117.81,1425.24
649,20230101,P002,C0321,R04,9,47.04,37.58,423.36
650,20240122,P026,C0324,R01,2,413.09,285.24,826.18
651,20231214,P027,C0384,R01,7,84.46,49.62,591.22
652,20230709,P027,C0063,R01,1,84.46,49.62,84.46
653,20240519,P015,C0224,R03,3,490.49,345.6,1471.47
654,20230710,P008,C0225,R04,6,59.74,43.97,358.44
655,20240522,P007,C0369,R03,9,484.2,305.9,4357.8
656,20240104,P047,C0346,R03,2,175.98,109.93,351.96
657,20240213,P046,C0337,R02,7,32.5,22.65,227.5
658,20230427,P040,C0103,R04,4,108.18,81.5,432.72
659,20230514,P012,C0215,R02,2,326.31,239.73,652.62
660,20230227,P013,C0192,R01,3,74.22,58.39,222.66
661,20240709,P043,C0160,R03,6,201.16,114.83,1206.96
662,20241115,P017,C0372,R04,9,431.41,265.08,3882.69
663,20241102,P017,C0207,R01,8,431.41,265.08,3451.28
664,20230622,P036,C0269,R04,9,369.88,186.86,3328.92
665,20230529,P021,C0194,R03,4,32.41,23.88,129.64
666,20230321,P008,C0380,R04,4,59.74,43.97,238.96
667,20230801,P005,C0403,R01,9,347.75,175.99,3129.75
668,20230722,P026,C0152,R02,8,413.09,285.24,3304.72
669,20230817,P016,C0237,R03,2,404.23,243.04,808.46
670,20241106,P036,C0088,R02,8,369.88,186.86,2959.04
671,20230815,P028,C0011,R03,1,28.68,21.15,28.68
672,20241020,P029,C0187,R01,9,362.55,269.17,3262.95
673,20240615,P047,C0214,R03,9,175.98,109.93,1583.82
674,20240316,P012,C0015,R02,8,326.31,239.73,2610.48
675,20240206,P037,C0266,R03,5,255.5,152.31,1277.5
676,20230216,P030,C0297,R01,5,147.33,94.16,736.65
677,20230821,P023,C0411,R03,3,80.45,45.34,241.35
678,20231101,P016,C0444,R02,5,404.23,243.04,2021.15
679,20240609,P014,C0073,R01,4,361.16,243.45,1444.64
680,20230523,P010,C0052,R02,1,219.74,149.38,219.74
681,20240219,P007,C0128,R03,9,484.2,305.9,4357.8
682,20240527,P045,C0028,R04,4,348.35,226.7,1393.4
683,20240108,P037,C0065,R02,3,255.5,152.31,766.5
684,20240719,P029,C0017,R03,6,362.55,269.17,2175.3
685,20230916,P003,C0351,R04,1,468.86,338.03,468.86
686,20241017,P015,C0428,R04,5,490.49,345.6,2452.45
687,20240415,P036,C0138,R01,7,369.88,186.86,2589.16
688,20230112,P047,C0319,R04,2,175.98,109.93,351.96
689,20231126,P046,C0229,R02,9,32.5,22.65,292.5
690,20231224,P019,C0254,R02,6,169.19,131.69,1015.14
691,20240212,P013,C0477,R04,2,74.22,58.39,148.44
692,20241029,P042,C0210,R03,8,225.71,134.9,1805.68
693,20240108,P021,C0431,R02,8,32.41,23.88,259.28
694,20230108,P037,C0294,R02,1,255.5,152.31,255.5
695,20230502,P027,C0231,R01,1,84.46,49.62,84.46
696,20231214,P029,C0241,R03,1,362.55,269.17,362.55
697,20241106,P020,C0070,R04,4,263.35,181.37,1053.4
698,20230331,P025,C0104,R03,4,50.96,28.18,203.84
699,20241009,P006,C0204,R01,8,175.67,125.75,1405.36
700,20241128,P036,C0053,R01,1,369.88,186.86,369.88
701,20231112,P002,C0462,R03,3,47.04,37.58,141.12
702,20230627,P022,C0428,R01,1,473.23,260.98,473.23
703,20240623,P032,C0375,R01,9,281.99,195.71,2537.91
704,20230210,P016,C0330,R01,9,404.23,243.04,3638.07
705,20241204,P018,C0054,R03,7,186.22,134.15,1303.54
706,20240516,P005,C0276,R01,8,347.75,175.99,2782.0
707,20230525,P036,C0335,R04,1,369.88,186.86,369.88
708,20230720,P030,C0031,R04,5,147.33,94.16,736.65
709,20241224,P045,C0135,R02,2,348.35,226.7,696.7
710,20240405,P019,C0058,R04,1,169.19,131.69,169.19
711,20240711,P023,C0105,R02,3,80.45,45.34,241.35
712,20240630,P034,C0266,R03,7,466.74,320.55,3267.18
713,20230910,P013,C0010,R01,1,74.22,58.39,74.22
714,20240125,P043,C0496,R04,2,201.16,114.83,402.32
715,20240816,P029,C0253,R02,2,362.55,269.17,725.1
716,20230913,P036,C0295,R03,4,369.88,186.86,1479.52
717,20241209,P022,C0156,R02,3,473.23,260.98,1419.69
718,20240325,P047,C0158,R01,3,175.98,109.93,527.94
719,20230110,P036,C0037,R04,5,369.88,186.86,1849.4
720,20230830,P009,C0119,R03,3,253.9,197.29,761.7
721,20230908,P039,C0067,R02,7,158.36,117.81,1108.52
722,20230105,P019,C0242,R03,5,169.19,131.69,845.95
723,20230429,P038,C0299,R02,4,306.14,171.05,1224.56
724,20240109,P006,C0463,R02,3,175.67,125.75,527.01
725,20230306,P047,C0213,R01,4,175.98,109.93,703.92
726,20230526,P015,C0308,R01,2,490.49,345.6,980.98
727,20230812,P020,C0101,R02,1,263.35,181.37,263.35
728,20230827,P009,C0056,R04,3,253.9,197.29,761.7
729,20230626,P032,C0332,R03,2,281.99,195.71,563.98
730,20231009,P004,C0324,R03,1,151.83,79.9,151.83
731,20230304,P050,C0239,R01,1,125.59,75.59,125.59
732,20230805,P018,C0393,R04,2,186.22,134.15,372.44
733,20241119,P005,C0231,R02,9,347.75,175.99,3129.75
734,20240405,P020,C0362,R01,5,263.35,181.37,1316.75
735,20240901,P023,C0381,R02,9,80.45,45.34,724.05
736,20230415,P011,C0092,R02,8,169.75,94.4,1358.0
737,20230409,P037,C0279,R01,6,255.5,152.31,1533.0
738,20240525,P022,C0447,R04,1,473.23,260.98,473.23
739,20240120,P004,C0109,R03,5,151.83,79.9,759.15
740,20240209,P029,C0317,R01,1,362.55,269.17,362.55
741,20240601,P044,C0168,R04,7,339.56,262.31,2376.92
742,20240420,P034,C0300,R02,8,466.74,320.55,3733.92
743,20241209,P013,C0470,R01,8,74.22,58.39,593.76
744,20241006,P042,C0408,R03,7,225.71,134.9,1579.97
745,20240312,P009,C0435,R03,2,253.9,197.29,507.8
746,20230123,P042,C0442,R02,5,225.71,134.9,1128.55
747,20240718,P031,C0218,R01,4,360.1,199.58,1440.4
748,20241107,P007,C0222,R03,5,484.2,305.9,2421.0
749,20241214,P004,C0161,R01,9,151.83,79.9,1366.47
750,20240402,P019,C0016,R03,4,169.19,131.69,676.76
751,20230324,P042,C0278,R02,8,225.71,134.9,1805.68
752,20230525,P030,C0497,R02,8,147.33,94.16,1178.64
753,20230326,P031,C0057,R01,2,360.1,199.58,720.2
754,20230319,P035,C0062,R04,6,231.63,118.3,1389.78
755,20240401,P021,C0498,R04,5,32.41,23.88,162.05
756,20230101,P031,C0363,R02,2,360.1,199.58,720.2
757,20230220,P019,C0466,R03,4,169.19,131.69,676.76
758,20241115,P031,C0327,R04,7,360.1,199.58,2520.7
759,20241217,P032,C0242,R02,1,281.99,195.71,281.99
760,20240321,P002,C0090,R03,9,47.04,37.58,423.36
761,20240324,P010,C0072,R03,1,219.74,149.38,219.74
762,20240502,P002,C0326,R04,5,47.04,37.58,235.2
763,20230203,P002,C0030,R02,7,47.04,37.58,329.28
764,20231214,P024,C0359,R03,8,452.48,298.46,3619.84
765,20230405,P017,C0407,R03,2,431.41,265.08,862.82
766,20230313,P032,C0288,R01,4,281.99,195.71,1127.96
767,20240704,P016,C0086,R01,2,404.23,243.04,808.46
768,20230603,P016,C0234,R04,4,404.23,243.04,1616.92
769,20230907,P046,C0235,R01,6,32.5,22.65,195.0
770,20241104,P039,C0313,R02,6,158.36,117.81,950.16
771,20240313,P031,C0365,R04,2,360.1,199.58,720.2
772,20230428,P043,C0265,R04,4,201.16,114.83,804.64
773,20231102,P024,C0287,R01,4,452.48,298.46,1809.92
774,20230925,P001,C0327,R03,1,497.64,256.53,497.64
775,20230223,P011,C0393,R02,2,169.75,94.4,339.5
776,20230824,P021,C0269,R02,3,32.41,23.88,97.23
777,20240124,P004,C0186,R02,5,151.83,79.9,759.15
778,20240205,P007,C0131,R04,8,484.2,305.9,3873.6
779,20240915,P026,C0291,R02,6,413.09,285.24,2478.54
780,20231030,P047,C0481,R03,3,175.98,109.93,527.94
781,20230726,P050,C0277,R03,6,125.59,75.59,753.54
782,20230817,P012,C0320,R01,7,326.31,239.73,2284.17
783,20240731,P031,C0351,R02,6,360.1,199.58,2160.6
784,20230316,P017,C0180,R04,6,431.41,265.08,2588.46
785,20240310,P033,C0290,R01,1,63.32,50.52,63.32
786,20230413,P011,C0480,R03,3,169.75,94.4,509.25
787,20240226,P028,C0377,R02,7,28.68,21.15,200.76
788,20241204,P032,C0163,R03,4,281.99,195.71,1127.96
789,20231102,P001,C0271,R01,4,497.64,256.53,1990.56
790,20230408,P047,C0376,R03,7,175.98,109.93,1231.86
791,20231201,P028,C0096,R02,9,28.68,21.15,258.12
792,20240310,P042,C0262,R02,2,225.71,134.9,451.42
793,20240322,P007,C0365,R01,9,484.2,305.9,4357.8
794,20231104,P002,C0469,R02,3,47.04,37.58,141.12
795,20230906,P042,C0353,R03,6,225.71,134.9,1354.26
796,20230615,P024,C0288,R03,4,452.48,298.46,1809.92
797,20240425,P004,C0436,R04,1,151.83,79.9,151.83
798,20231201,P044,C0083,R04,9,339.56,262.31,3056.04
799,20240625,P019,C0225,R04,6,169.19,131.69,1015.14
800,20230416,P026,C0412,R03,8,413.09,285.24,3304.72
801,20240716,P011,C0223,R03,2,169.75,94.4,339.5
802,20230322,P040,C0469,R01,7,108.18,81.5,757.26
803,20230513,P050,C0118,R04,6,125.59,75.59,753.54
804,20230518,P043,C0482,R03,2,201.16,114.83,402.32
805,20230703,P011,C0192,R01,2,169.75,94.4,339.5
806,20240205,P045,C0079,R03,4,348.35,226.7,1393.4
807,20231126,P003,C0078,R01,4,468.86,338.03,1875.44
808,20240522,P012,C0147,R04,3,326.31,239.73,978.93
809,20230310,P003,C0107,R04,8,468.86,338.03,3750.88
810,20240629,P042,C0382,R04,7,225.71,134.9,1579.97
811,20230222,P027,C0271,R03,2,84.46,49.62,168.92
812,20240325,P049,C0390,R03,3,57.48,35.39,172.44
813,20230724,P002,C0244,R01,9,47.04,37.58,423.36
814,20230506,P049,C0073,R02,5,57.48,35.39,287.4
815,20230212,P016,C0357,R02,2,404.23,243.04,808.46
816,20230421,P002,C0468,R04,3,47.04,37.58,141.12
817,20241024,P030,C0354,R02,8,147.33,94.16,1178.64
818,20230702,P020,C0422,R04,4,263.35,181.37,1053.4
819,20230405,P038,C0026,R01,2,306.14,171.05,612.28
820,20240109,P028,C0210,R02,2,28.68,21.15,57.36
821,20240603,P025,C0092,R02,6,50.96,28.18,305.76
822,20231226,P032,C0125,R04,8,281.99,195.71,2255.92
823,20241126,P010,C0435,R01,7,219.74,149.38,1538.18
824,20231008,P042,C0073,R02,4,225.71,134.9,902.84
825,20230714,P040,C0480,R02,2,108.18,81.5,216.36
826,20230714,P033,C0123,R02,9,63.32,50.52,569.88
827,20241028,P013,C0309,R01,4,74.22,58.39,296.88
828,20230403,P041,C0184,R01,9,275.86,159.33,2482.74
829,20241102,P042,C0187,R02,5,225.71,134.9,1128.55
830,20230302,P047,C0198,R04,7,175.98,109.93,1231.86
831,20240925,P037,C0078,R04,5,255.5,152.31,1277.5
832,20230220,P016,C0348,R02,2,404.23,243.04,808.46
833,20240207,P045,C0186,R01,6,348.35,226.7,2090.1
834,20230105,P022,C0344,R02,7,473.23,260.98,3312.61
835,20240410,P020,C0253,R01,6,263.35,181.37,1580.1
836,20240826,P050,C0013,R02,3,125.59,75.59,376.77
837,20241112,P043,C0299,R01,8,201.16,114.83,1609.28
838,20240617,P027,C0076,R03,3,84.46,49.62,253.38
839,20240209,P041,C0051,R04,5,275.86,159.33,1379.3
840,20240527,P016,C0275,R03,9,404.23,243.04,3638.07
841,20241006,P034,C0149,R04,5,466.74,320.55,2333.7
842,20230821,P032,C0219,R01,7,281.99,195.71,1973.93
843,20240607,P026,C0122,R03,7,413.09,285.24,2891.63
844,20231212,P025,C0211,R04,5,50.96,28.18,254.8
845,20230215,P002,C0280,R02,2,47.04,37.58,94.08
846,20240629,P012,C0026,R01,5,326.31,239.73,1631.55
847,20230319,P040,C0173,R01,7,108.18,81.5,757.26
848,20241230,P009,C0156,R02,7,253.9,197.29,1777.3
849,20230314,P012,C0238,R02,4,326.31,239.73,1305.24
850,20230906,P026,C0376,R04,1,413.09,285.24,413.09
851,20230216,P009,C0082,R01,6,253.9,197.29,1523.4
852,20230501,P010,C0492,R04,3,219.74,149.38,659.22
853,20230802,P032,C0356,R02,5,281.99,195.71,1409.95
854,20230827,P034,C0490,R01,4,466.74,320.55,1866.96
855,20230225,P048,C0413,R02,2,211.76,145.97,423.52
856,20231216,P020,C0273,R04,7,263.35,181.37,1843.45
857,20230417,P039,C0068,R04,5,158.36,117.81,791.8
858,20230217,P002,C0044,R04,7,47.04,37.58,329.28
859,20240726,P001,C0493,R01,9,497.64,256.53,4478.76
860,20231203,P036,C0061,R02,4,369.88,186.86,1479.52
861,20230126,P024,C0123,R02,5,452.48,298.46,2262.4
862,20230914,P027,C0349,R04,9,84.46,49.62,760.14
863,20230108,P002,C0196,R04,4,47.04,37.58,188.16
864,20240916,P031,C0330,R04,5,360.1,199.58,1800.5
865,20230910,P014,C0409,R04,5,361.16,243.45,1805.8
866,20241122,P002,C0479,R03,8,47.04,37.58,376.32
867,20241219,P029,C0323,R03,4,362.55,269.17,1450.2
868,20231030,P015,C0111,R03,4,490.49,345.6,1961.96
869,20240930,P012,C0258,R04,7,326.31,239.73,2284.17
870,20230225,P037,C0089,R04,5,255.5,152.31,1277.5
871,20241226,P028,C0433,R02,6,28.68,21.15,172.08
872,20240609,P020,C0198,R01,6,263.35,181.37,1580.1
873,20240418,P039,C0282,R02,6,158.36,117.81,950.16
874,20230128,P024,C0200,R03,5,452.48,298.46,2262.4
875,20230319,P021,C0099,R02,5,32.41,23.88,162.05
876,20230804,P010,C0027,R04,9,219.74,149.38,1977.66
877,20240121,P046,C0089,R03,8,32.5,22.65,260.0
878,20231231,P014,C0146,R03,4,361.16,243.45,1444.64
879,20241027,P037,C0182,R01,7,255.5,152.31,1788.5
880,20240609,P018,C0257,R01,8,186.22,134.15,1489.76
881,20241129,P024,C0189,R03,9,452.48,298.46,4072.32
882,20231108,P014,C0240,R03,5,361.16,243.45,1805.8
883,20230107,P034,C0359,R02,3,466.74,320.55,1400.22
884,20230103,P012,C0387,R03,4,326.31,239.73,1305.24
885,20240914,P022,C0196,R04,6,473.23,260.98,2839.38
886,20231229,P006,C0297,R02,5,175.67,125.75,878.35
887,20240522,P036,C0165,R04,9,369.88,186.86,3328.92
888,20231001,P045,C0307,R04,3,348.35,226.7,1045.05
889,20240520,P036,C0271,R04,2,369.88,186.86,739.76
890,20230115,P022,C0008,R03,6,473.23,260.98,2839.38
891,20230711,P014,C0038,R01,7,361.16,243.45,2528.12
892,20240922,P016,C0114,R01,5,404.23,243.04,2021.15
893,20240429,P036,C0339,R04,1,369.88,186.86,369.88
